,Labels,FuzTop_x_5,FuzTop_y_5,LapEig_x_5,LapEig_y_5,FuzTop_x_10,FuzTop_y_10,LapEig_x_10,LapEig_y_10,FuzTop_x_15,FuzTop_y_15,LapEig_x_15,LapEig_y_15
20,16,-0.4104334,0.29620525,0.0053795349022574815,8.061910988929698e-16,0.5896985,0.31023383,-0.0015554430664689934,2.886370748661145e-16,1.0529027,0.6242385,0.0028859981317585423,-0.004464273414614722
21,16,-0.39480442,0.28286794,0.005379534902257403,8.141192319886028e-16,0.5318158,0.276206,-0.0015554430664689912,2.8541594363005217e-16,1.0416653,0.49190062,0.002885998131758546,-0.0044667892092193386
22,16,-0.393387,0.29352522,0.005379534902257404,7.785914632872793e-16,0.5365719,0.30310276,-0.0015554430664689925,2.8605939815495193e-16,1.0485405,0.57212347,0.002885998131758543,-0.004462005326527214
23,16,-0.34687003,0.2775497,0.005379534902257454,6.276846245398063e-16,0.4036525,0.25110823,-0.0015554430664689988,2.8929877096864306e-16,1.0407625,0.47733837,0.002885998131758542,-0.004443403515227211
24,16,-0.40328962,0.29510853,0.005379534902257433,8.107735946481278e-16,0.5626357,0.3029936,-0.0015554430664689923,2.8702510623721887e-16,1.0500792,0.59091395,0.0028859981317585445,-0.004465286867862965
25,16,-0.34497654,0.28052124,0.005379534902257464,6.124537866701375e-16,0.37601677,0.2641215,-0.0015554430664690034,2.976924097810515e-16,1.0413831,0.48354408,0.0028859981317585345,-0.004433314015985034
26,16,-0.3305717,0.14962853,0.00537953490226085,-4.859796163024599e-16,0.16663794,0.13524652,-0.0015554430664689992,2.280715040892212e-16,1.0428704,0.49117845,0.0028859981317585293,-0.004371746376491006
27,16,-0.3914358,0.29225335,0.005379534902257376,7.821724223733817e-16,0.52812505,0.29886207,-0.001555443066468996,2.8949584850467873e-16,1.0438318,0.51671124,0.0028859981317585436,-0.004462543589487653
28,16,-0.342676,0.28346768,0.005379534902257472,6.034755322875823e-16,0.36993283,0.26774448,-0.0015554430664690036,2.9642554688030936e-16,1.0427952,0.49945337,0.0028859981317585414,-0.004428257140333531
29,16,-0.39592275,0.2870086,0.005379534902257389,8.126449762231148e-16,0.5368413,0.28650257,-0.0015554430664689943,2.838554034417691e-16,1.0422897,0.49915883,0.002885998131758545,-0.004465959813045167
30,16,-0.40779328,0.2800342,0.005379534902257614,7.890941218564102e-16,0.5723212,0.25920224,-0.001555443066468991,2.825341265203336e-16,1.0499785,0.58969784,0.0028859981317585445,-0.004463346994169838
31,16,-0.41817772,0.2856563,0.005379534902257585,8.149059122284569e-16,0.5896324,0.25929564,-0.0015554430664689947,2.762656020695631e-16,1.0508717,0.60061556,0.002885998131758543,-0.004465162007344915
32,16,-0.41542,0.28419268,0.005379534902257595,7.965471074151622e-16,0.59194577,0.2613475,-0.0015554430664689917,2.886370751458219e-16,1.0524482,0.61900973,0.002885998131758543,-0.004463828337763257
33,16,-0.41106993,0.27544263,0.005379534902257639,8.089879154688188e-16,0.5648668,0.24070561,-0.0015554430664689895,2.778718263713574e-16,1.0461686,0.5451124,0.0028859981317585423,-0.0044664536165012056
34,16,-0.42435437,0.28876618,0.0053795349022576384,7.944351019435364e-16,0.59297216,0.25856596,-0.0015554430664689938,2.8794948770046417e-16,1.0519142,0.6128595,0.002885998131758538,-0.004464866049622432
35,16,-0.41234422,0.27714595,0.005379534902257608,8.116144675564327e-16,0.57201827,0.24219133,-0.00155544306646899,2.9125516584164636e-16,1.0482793,0.5700017,0.0028859981317585423,-0.004465162007344918
36,16,-0.32395205,0.15443549,0.005379534902260731,-4.762774731895452e-16,0.16363905,0.15485816,-0.0015554430664689938,2.1825851374174947e-16,1.042694,0.48849404,0.002885998131758529,-0.004367911821687849
37,16,-0.39722517,0.28328824,0.00537953490225742,8.130750758646848e-16,0.5436995,0.27119696,-0.0015554430664689951,2.888243632864659e-16,1.0431993,0.5100499,0.0028859981317585458,-0.004466816062827303
38,16,-0.4000524,0.28132805,0.005379534902257478,8.090981404340379e-16,0.5601027,0.27755156,-0.001555443066468992,2.807458170134252e-16,1.0464891,0.5488574,0.0028859981317585445,-0.00446658604349022
39,16,-0.419798,0.26321748,0.0053795349022581,6.044189896701927e-16,0.5595222,0.1277867,-0.0015554430664689934,2.8376520471970327e-16,1.0498794,0.58821243,0.002885998131758541,-0.004461569483132873
40,16,-0.40900517,0.26711783,0.0053795349022577954,7.509511891392985e-16,0.5430643,0.15894043,-0.0015554430664689897,2.6977452715473685e-16,1.0459164,0.5417241,0.0028859981317585453,-0.004462783744828602
41,16,-0.42581,0.20979568,0.005379534902259368,9.696348564986703e-17,0.47463623,-0.15862748,-0.0015554430664689925,2.849027616504955e-16,1.0452076,0.53129125,0.0028859981317585354,-0.0044515970343687655
42,16,-0.4234046,0.23615295,0.005379534902258785,3.023801732255846e-16,0.5129712,-0.039949622,-0.0015554430664689997,2.8912801407855104e-16,1.0471579,0.55522186,0.0028859981317585445,-0.004457661715977675
43,16,-0.3201593,0.16090582,0.005379534902260608,-4.585050322342959e-16,0.16119912,0.16437307,-0.0015554430664689995,2.153463192606327e-16,1.0431433,0.49290538,0.002885998131758527,-0.004361298077902461
44,16,-0.42455474,0.22840542,0.005379534902258865,2.7891744920685e-16,0.4966839,-0.04748323,-0.0015554430664689914,2.7631507291620377e-16,1.0450209,0.5297961,0.002885998131758543,-0.004453498360123636
45,16,-0.42583686,0.19515984,0.005379534902259676,1.0415980181686413e-17,0.4488745,-0.18306895,-0.0015554430664689923,2.763150617081866e-16,1.0439976,0.5161741,0.0028859981317585354,-0.004441267120717266
46,16,-0.42589465,0.21944854,0.005379534902259184,1.527072646757816e-16,0.49239382,-0.11653387,-0.0015554430664689938,2.6639921654347015e-16,1.0462265,0.54368466,0.0028859981317585393,-0.004453537820743979
47,16,-0.4206321,0.22301337,0.00537953490225901,1.9499224553410676e-16,0.48401845,-0.1159681,-0.0015554430664689925,2.727450164357586e-16,1.0439525,0.51691544,0.0028859981317585423,-0.0044524409280928675
48,16,-0.42179537,0.1913887,0.005379534902259735,-1.2805032515022768e-18,0.42605498,-0.19019046,-0.0015554430664689914,2.6999234394597676e-16,1.0440918,0.51657134,0.002885998131758537,-0.00444091158380117
49,16,-0.42929548,0.19871223,0.005379534902259543,4.7028446795780184e-17,0.46243358,-0.18575574,-0.0015554430664689938,2.744945676468827e-16,1.0457017,0.5366119,0.002885998131758544,-0.004444471144810129
50,16,-0.38943803,0.14895639,0.005379534902260853,-2.3611482613102856e-16,0.2804655,-0.0631216,-0.0015554430664689964,2.624172979604294e-16,1.0429016,0.49713728,0.0028859981317585284,-0.004405642437662646
51,16,-0.40217936,0.16070113,0.005379534902260494,-1.5262784962422167e-16,0.32223785,-0.11573393,-0.0015554430664689988,2.6732384418032724e-16,1.0431347,0.5010528,0.002885998131758536,-0.004411481511773743
52,16,-0.40667453,0.16512084,0.005379534902260405,-1.3583133728221536e-16,0.3376058,-0.12893365,-0.0015554430664689953,2.6982147948804904e-16,1.0437653,0.508823,0.0028859981317585315,-0.004413022244155339
53,16,-0.3972082,0.15136273,0.0053795349022607184,-1.9358688956950953e-16,0.29865125,-0.08258649,-0.0015554430664689945,2.673238153134401e-16,1.0434368,0.50391185,0.0028859981317585254,-0.0044087347947379
54,16,-0.42236567,0.18440193,0.00537953490225983,-3.3191107166215886e-17,0.41631556,-0.2012833,-0.001555443066468994,2.8345500158010164e-16,1.045624,0.5337755,0.0028859981317585362,-0.004434317495272392
55,16,-0.38457814,0.1446305,0.005379534902260928,-2.5779954092333236e-16,0.26505414,-0.041554946,-0.001555443066468995,2.58737445881649e-16,1.0424477,0.49115342,0.0028859981317585232,-0.004399153832171488
56,16,-0.3776829,0.14097758,0.005379534902261016,-2.949890764551694e-16,0.25272286,-0.019161426,-0.0015554430664689988,2.5715276949691223e-16,1.0420789,0.48646238,0.0028859981317585284,-0.004398451466619
57,16,-0.418769,0.17627601,0.005379534902260032,-6.78449633041249e-17,0.38504833,-0.18078396,-0.0015554430664689923,2.7155500572864487e-16,1.0444186,0.5184191,0.0028859981317585375,-0.004424914735515704
58,16,-0.40927443,0.17480563,0.005379534902260145,-8.763311067094309e-17,0.36950547,-0.15638371,-0.0015554430664689964,2.723551769203126e-16,1.0415123,0.48424378,0.002885998131758537,-0.004424270682589094
59,16,-0.3156108,0.16938783,0.005379534902260426,-4.057487905672093e-16,0.16366115,0.17337084,-0.001555443066469,2.3181556577704485e-16,1.0426385,0.48668268,0.0028859981317585276,-0.004360507209023863
60,17,-0.15631835,-0.18056588,0.020194187878850585,7.259060730009947e-16,-0.022282828,0.8760848,-0.019120888918276863,4.112424269668287e-16,-0.5890011,1.036868,-0.0005725228382037392,-7.127742175066151e-14
61,16,-0.37151584,0.1386231,0.005379534902261059,-3.40263628203733e-16,0.2363345,0.0035918183,-0.0015554430664689992,2.5335223942274157e-16,1.0425712,0.49138343,0.0028859981317585276,-0.004393298449872171
62,17,-0.15513876,-0.20402703,0.020194187878850595,6.452217181814656e-16,-0.044465486,0.8385305,-0.01912088891827687,4.179087324086545e-16,-0.63848007,0.83102417,-0.0005725228382037404,-7.127334783462555e-14
63,16,-0.3652542,0.13961367,0.005379534902261096,-3.7231047165691284e-16,0.21989584,0.025856785,-0.0015554430664689988,2.4321733615989446e-16,1.0428457,0.4936392,0.0028859981317585306,-0.004386145450026974
64,17,-0.167513,-0.10757728,0.020194187878850658,7.154151256089609e-16,0.06654066,1.039929,-0.019120888918277117,3.739398333644546e-16,-0.41588,1.6428736,-0.000572522838203737,-7.126592998414455e-14
65,17,-0.13869585,-0.12558217,0.020194187878850633,7.592128087729458e-16,0.073292635,1.0039704,-0.019120888918277113,3.7654326969267133e-16,-0.3661635,1.5241028,-0.0005725228382037381,-7.12646422916759e-14
66,16,-0.30455825,0.1794742,0.00537953490226012,-3.133420522055874e-16,0.15729849,0.18597332,-0.001555443066468998,2.1562445773864352e-16,1.0435473,0.49633428,0.0028859981317585284,-0.004355760293363137
67,16,-0.30256426,0.18477803,0.00537953490225993,-2.3864857330514255e-16,0.16105026,0.19215831,-0.0015554430664689962,2.3228462196874616e-16,1.0426674,0.48551434,0.002885998131758527,-0.004351861222262306
68,17,-0.09767397,-0.27193722,0.02019418787885077,3.9967181124161087e-16,-0.03384068,0.7602683,-0.019120888918276825,4.3260341810040607e-16,-0.58026767,0.599353,-0.0005725228382037332,-7.127334791919742e-14
69,17,-0.09053785,-0.28912053,0.020194187878850748,4.1353849409917867e-16,-0.028788801,0.74246913,-0.019120888918276784,4.269137798212632e-16,-0.55852973,0.5370981,-0.0005725228382037399,-7.12655143388684e-14
70,17,-0.051191755,-0.2801722,0.02019418787885077,5.463765139028188e-16,0.000751057,0.7731518,-0.019120888918276808,4.2637358107889056e-16,-0.46999305,0.6024595,-0.000572522838203743,-7.126829404115195e-14
71,17,-0.15346122,-0.22665851,0.020194187878850627,5.635904762271946e-16,-0.057413977,0.811657,-0.019120888918276877,4.2337566571855923e-16,-0.6566034,0.7340997,-0.0005725228382037388,-7.127584811474177e-14
72,17,-0.15316033,-0.11707128,0.020194187878850613,7.362040783748951e-16,0.066742465,1.0360807,-0.01912088891827712,3.7288320531052777e-16,-0.41262048,1.628643,-0.0005725228382037406,-7.126880876295046e-14
73,17,-0.12805432,-0.23211469,0.020194187878850734,4.686001795151686e-16,-0.04070164,0.79038584,-0.019120888918276825,4.291649560701766e-16,-0.6122801,0.67998093,-0.0005725228382037406,-7.128420467811662e-14
74,17,-0.15016273,-0.21489115,0.02019418787885064,5.895900370744249e-16,-0.050612845,0.8057711,-0.019120888918276843,4.302234170237227e-16,-0.63796043,0.7111435,-0.0005725228382037337,-7.129079296546325e-14
75,17,-0.14153422,-0.2238367,0.020194187878850633,5.523497290856842e-16,-0.050795447,0.79913586,-0.019120888918276825,4.3141625820827955e-16,-0.63412946,0.6846727,-0.0005725228382037379,-7.127901722139075e-14
76,17,-0.15048426,-0.20707028,0.020194187878850613,6.222733608937178e-16,-0.043071955,0.8313297,-0.01912088891827688,4.1831668820814004e-16,-0.63382703,0.79077035,-0.0005725228382037388,-7.127584811483548e-14
77,17,-0.09010875,-0.27863908,0.020194187878850783,4.0588240848836147e-16,-0.008111136,0.749739,-0.019120888918276794,4.316188270359147e-16,-0.50997996,0.5822114,-0.000572522838203737,-7.126963895340703e-14
78,17,-0.041204695,-0.29901645,0.02019418787885136,3.6110733355896175e-16,0.0406931,0.6443882,-0.019120888918276697,4.3539253770888953e-16,-0.27003,0.30616027,-0.0005725228382037333,-7.124738495417924e-14
79,17,-0.0106696775,-0.28161195,0.02019418787885172,3.303774191671995e-16,0.08395244,0.62849516,-0.019120888918276686,4.3366750548801066e-16,-0.09399324,0.32635778,-0.0005725228382037305,-7.125912023224503e-14
80,17,-0.031607088,-0.30463615,0.02019418787885143,3.5083160450670894e-16,0.053909335,0.63272643,-0.01912088891827671,4.3591875773171243e-16,-0.21535413,0.29289323,-0.0005725228382037343,-7.124761545123868e-14
81,17,-0.024331935,-0.28498968,0.020194187878851556,3.410209128178318e-16,0.06494102,0.6302748,-0.01912088891827671,4.3682033169689587e-16,-0.1767309,0.29744172,-0.0005725228382037386,-7.12511077888077e-14
82,17,-0.08404221,-0.27753565,0.020194187878850894,3.8918249116319946e-16,-0.00056782697,0.72731185,-0.019120888918276745,4.3053787022233273e-16,-0.46532348,0.49012527,-0.0005725228382037294,-7.126199592083166e-14
83,17,-0.047049917,-0.30954924,0.0201941878788512,3.769451800382661e-16,0.02066685,0.66572815,-0.01912088891827673,4.397677679365924e-16,-0.33506426,0.32030824,-0.0005725228382037431,-7.12457730080173e-14
84,17,-0.017041605,-0.2748589,0.02019418787885168,3.352783397476765e-16,0.08339287,0.650996,-0.019120888918276707,4.368640391657543e-16,-0.098711714,0.36808214,-0.0005725228382037347,-7.123908940584713e-14
85,17,-0.040643785,-0.30862716,0.020194187878851362,3.615011095703706e-16,0.04158581,0.65421534,-0.01912088891827671,4.4144621740941564e-16,-0.26961145,0.32006922,-0.000572522838203737,-7.124571465865385e-14
86,17,0.034316204,-0.19370459,0.020194187878852545,1.1641011112063005e-16,0.30302754,0.6780702,-0.01912088891827668,3.9241070953168387e-16,0.465083,0.69548965,-0.0005725228382037309,-7.122306477065364e-14
87,17,-0.0027941624,-0.26621285,0.020194187878851865,3.180606170380452e-16,0.09917181,0.63719726,-0.019120888918276676,4.252555548087479e-16,-0.04605682,0.3692493,-0.0005725228382037348,-7.124309555878561e-14
88,17,0.03260635,-0.18896753,0.0201941878788526,9.81400497399428e-17,0.30277187,0.6870801,-0.01912088891827668,3.870336319993286e-16,0.45616397,0.7234064,-0.0005725228382037332,-7.121974999915769e-14
89,17,-0.17957152,-0.11462072,0.020194187878850595,7.775240804451877e-16,0.050933227,1.0421181,-0.019120888918277096,3.7288325297429267e-16,-0.4612516,1.6423855,-0.0005725228382037392,-7.127962528965648e-14
90,17,0.00083396555,-0.24845085,0.020194187878851983,3.0544184475434896e-16,0.11464583,0.64170766,-0.019120888918276686,4.4042124473309595e-16,-0.014808522,0.38229996,-0.0005725228382037358,-7.123807768866202e-14
91,17,0.04207908,-0.19047773,0.020194187878852597,1.0118725332942807e-16,0.3142608,0.67393863,-0.019120888918276676,3.9214295214166157e-16,0.4904002,0.7198739,-0.0005725228382037291,-7.121556569139253e-14
92,17,0.017089522,-0.21800047,0.020194187878852212,2.5724604084959103e-16,0.23650275,0.6702557,-0.019120888918276666,3.9731728761498487e-16,0.359501,0.6213128,-0.0005725228382037335,-7.122968232449042e-14
93,17,0.009569916,-0.24522574,0.02019418787885207,2.9554633609296043e-16,0.1419387,0.6520205,-0.019120888918276686,4.3656947178407625e-16,0.0692133,0.43195876,-0.0005725228382037332,-7.123326541148993e-14
94,17,0.014244556,-0.23500824,0.02019418787885209,2.9905778267694675e-16,0.1794845,0.6648938,-0.019120888918276718,4.120368100192494e-16,0.21934569,0.53454936,-0.0005725228382037329,-7.122814839320489e-14
95,17,0.043592904,-0.18494539,0.020194187878852615,1.0276490758311491e-16,0.3215794,0.67193544,-0.019120888918276666,3.886419766538661e-16,0.5225183,0.7267526,-0.0005725228382037308,-7.121104623217942e-14
96,17,0.021248844,-0.16591887,0.020194187878852344,2.46550267748873e-16,0.3068368,0.7718858,-0.019120888918276777,3.870337190175802e-16,0.4862514,0.8766543,-0.0005725228382037218,-7.120453239223826e-14
97,17,0.022476371,-0.14087358,0.020194187878852302,2.5049579447239064e-16,0.31183606,0.8238627,-0.019120888918276853,3.7278459793472313e-16,0.4383934,0.9446195,-0.0005725228382037309,-7.121905864832285e-14
98,17,0.018296812,-0.1936633,0.020194187878852275,2.263886289579268e-16,0.28860435,0.6993418,-0.019120888918276683,4.019616775935892e-16,0.47294337,0.7307038,-0.0005725228382037315,-7.122553744259011e-14
99,17,0.036094554,-0.17454241,0.020194187878852552,1.2415433821544205e-16,0.31602556,0.70116735,-0.019120888918276697,3.9486401878061923e-16,0.51753545,0.7996475,-0.0005725228382037309,-7.121228865874443e-14
100,17,0.043171983,-0.17977262,0.020194187878852608,9.415862584442785e-17,0.3265178,0.6787277,-0.019120888918276676,3.859351191436414e-16,0.54338557,0.7575755,-0.0005725228382037309,-7.119902776141485e-14
101,17,-0.14454424,-0.13399483,0.020194187878850557,7.832080439212934e-16,0.056751426,1.0158527,-0.01912088891827709,3.8054799296281075e-16,-0.42538434,1.5506623,-0.0005725228382037365,-7.12765067508693e-14
102,17,0.053265106,-0.176887,0.02019418787885259,9.892661379671695e-17,0.3324086,0.68177044,-0.019120888918276686,3.9989832445182027e-16,0.55217314,0.7745262,-0.0005725228382037269,-7.121621381065541e-14
103,17,0.05309952,-0.18793146,0.02019418787885261,1.0922167086889958e-16,0.3236963,0.6687941,-0.019120888918276676,3.9056100653966366e-16,0.5290696,0.72093576,-0.0005725228382037308,-7.12150524046415e-14
104,17,0.018057877,-0.15278646,0.020194187878852302,2.548065847301991e-16,0.31165487,0.7967598,-0.01912088891827681,3.683429400897135e-16,0.48307228,0.9478028,-0.0005725228382037305,-7.120287740684839e-14
105,17,0.040099494,-0.13216816,0.020194187878852278,2.5490304745011264e-16,0.3419394,0.8221211,-0.019120888918276846,3.6955119083902215e-16,0.5330673,0.9550671,-0.0005725228382037237,-7.119954617473718e-14
106,17,-0.14839937,-0.14105284,0.02019418787885059,8.2115218976293e-16,0.043023556,1.0061489,-0.019120888918277082,3.7063204451996926e-16,-0.45527712,1.5364757,-0.0005725228382037427,-7.127207108962207e-14
107,17,0.04843426,-0.13117625,0.0201941878788523,2.447421653812256e-16,0.35707656,0.83430356,-0.019120888918276853,3.6465369713383364e-16,0.5916935,1.0030773,-0.0005725228382037323,-7.120472685662625e-14
108,17,0.031602174,-0.12803528,0.02019418787885226,2.5154069783848095e-16,0.33243394,0.848649,-0.01912088891827689,3.628055551513237e-16,0.49655202,1.0287272,-0.0005725228382037175,-7.121187153738685e-14
109,17,0.030994788,-0.113925256,0.020194187878852174,2.7021353231069095e-16,0.34129083,0.8657065,-0.01912088891827691,3.612754211978948e-16,0.5113337,1.110181,-0.0005725228382037305,-7.122036290342061e-14
110,17,0.028246574,-0.1629151,0.020194187878852434,1.4883368286996003e-16,0.32765698,0.7284319,-0.019120888918276745,3.875041193981492e-16,0.54164773,0.8377703,-0.0005725228382037309,-7.121232721721095e-14
111,17,0.012070297,-0.13010958,0.0201941878788522,2.630712026341697e-16,0.30810386,0.8723262,-0.019120888918276905,3.482519817348022e-16,0.42694843,1.140501,-0.0005725228382037246,-7.120786150090515e-14
112,17,0.0357414,-0.13732862,0.020194187878852285,2.4820435607131174e-16,0.32640445,0.81910986,-0.019120888918276846,3.706318652410343e-16,0.49734613,0.95356816,-0.000572522838203733,-7.121546580130258e-14
113,17,0.011861726,-0.10490639,0.020194187878852077,2.887029339146028e-16,0.3198121,0.8992154,-0.019120888918276954,3.5617364990381464e-16,0.45655897,1.2160251,-0.0005725228382037313,-7.120503855790151e-14
114,17,-0.003589193,-0.09074653,0.02019418787885191,3.3149744804788044e-16,0.30346337,0.9314815,-0.019120888918276957,3.561024182930584e-16,0.41966966,1.2900115,-0.0005725228382037356,-7.122000269236987e-14
115,17,-0.00054851297,-0.06253848,0.0201941878788519,3.7382097166140043e-16,0.3002761,0.9830463,-0.019120888918277006,3.4980287219492526e-16,0.36656407,1.447241,-0.0005725228382037332,-7.12189325705763e-14
116,17,-0.05731634,-0.07151602,0.020194187878851466,2.852444094504718e-16,0.25400046,0.97865826,-0.019120888918277,3.5355378638152215e-16,0.21611692,1.4092338,-0.0005725228382037328,-7.122275483360223e-14
117,17,-0.050395,-0.08181647,0.020194187878851508,2.7227241734219784e-16,0.264789,0.9615506,-0.01912088891827701,3.564428525111686e-16,0.26903373,1.361869,-0.0005725228382037361,-7.121404857771968e-14
118,17,-0.058525193,-0.0863465,0.0201941878788514,2.8314469417639297e-16,0.23813571,0.95703983,-0.01912088891827699,3.555620329610336e-16,0.1879176,1.3122975,-0.0005725228382037361,-7.121757332043265e-14
119,17,-0.0018295133,-0.08955637,0.020194187878851893,2.957084059225515e-16,0.3095578,0.92559624,-0.019120888918276943,3.523767099884701e-16,0.43728927,1.271487,-0.0005725228382037243,-7.121232734268114e-14
120,17,-0.048968844,-0.082165435,0.02019418787885151,2.645691783037754e-16,0.27534583,0.9366122,-0.019120888918276967,3.5199237176619167e-16,0.33030847,1.274797,-0.000572522838203729,-7.121182137826017e-14
121,17,-0.15721221,-0.13404396,0.020194187878850585,7.986931653727997e-16,0.041757803,1.015984,-0.01912088891827709,3.762652583291014e-16,-0.4627424,1.5648936,-0.0005725228382037431,-7.12701329188073e-14
122,17,-0.12038771,-0.09203059,0.02019418787885084,5.037169206713794e-16,0.13131031,1.0142219,-0.019120888918277085,3.7523809855992205e-16,-0.24036145,1.5817559,-0.0005725228382037365,-7.124759842236136e-14
123,17,0.0026795503,-0.05445669,0.02019418787885193,4.2225078113408603e-16,0.29372525,0.9843723,-0.01912088891827698,3.531585576851176e-16,0.3430909,1.4476049,-0.0005725228382037344,-7.122798945788558e-14
124,17,-0.115300946,-0.0922268,0.020194187878850873,4.656336095561242e-16,0.18586718,0.99863803,-0.019120888918277037,3.659630388788613e-16,-0.10788512,1.5470138,-0.0005725228382037369,-7.124117947649648e-14
125,17,-0.11095081,-0.08855173,0.020194187878850953,4.523708717372167e-16,0.16177028,1.005089,-0.019120888918277082,3.6787812479635306e-16,-0.2587468,1.551945,-0.0005725228382037374,-7.126653492099088e-14
126,17,-0.005361703,-0.07092028,0.02019418787885193,4.387712749346247e-16,0.27458417,0.97129136,-0.01912088891827701,3.5031664205380913e-16,0.27585602,1.421115,-0.0005725228382037342,-7.122862205428188e-14
127,17,-0.098502,-0.09546875,0.02019418787885099,4.1853070171141943e-16,0.19596002,0.9947785,-0.01912088891827704,3.654248828835596e-16,-0.1043284,1.5006807,-0.000572522838203737,-7.124117947987438e-14
128,17,0.0014160315,-0.0555894,0.020194187878851935,4.3790080921510916e-16,0.282881,0.9957181,-0.01912088891827701,3.516827843500473e-16,0.27848065,1.4904313,-0.0005725228382037344,-7.122406422989526e-14
129,17,0.004172449,-0.049446825,0.02019418787885196,4.29213900680472e-16,0.28457323,0.98391896,-0.01912088891827702,3.5293929742845806e-16,0.3060376,1.4562528,-0.0005725228382037359,-7.123323649302524e-14
