,Labels,FuzTop_x_8,FuzTop_y_8,LapEig_x_8,LapEig_y_8,FuzTop_x_20,FuzTop_y_20,LapEig_x_20,LapEig_y_20,FuzTop_x_50,FuzTop_y_50,LapEig_x_50,LapEig_y_50
49,3,-0.0006390877360239804,0.011741519395786635,-6.152624524627857e-05,-0.004242209381717947,-0.0007276191738217195,0.009269770953532444,-9.137349240200525e-05,-0.0022481949677136473,0.0007017297285999204,-0.009835399969572606,-6.604076009271677e-05,-0.001502027824799264
50,3,-0.0006944137754363924,0.020391428163494315,3.263980150536645e-05,-0.004425085528820491,-0.0006335635282444081,0.015353015563653013,1.0039804855541255e-05,-0.0022606174670177976,0.00042001735525630215,-0.014701182091676332,-2.3186425934073484e-05,-0.0015090443539363938
51,0,0.01750688653996276,-0.005337560640861958,0.007833719293437262,0.0025011641536911585,0.019207562084311437,-0.004982947941567975,0.00494251459279725,0.0012672963929966758,-0.020586628215737212,0.005002334563878885,0.003207633205160288,0.0007586362852549921
53,4,-0.0064534104400097774,-0.0028285415100942905,-0.003250874647863033,0.0007974991652036701,-0.006739389714328649,-0.0014974912021685032,-0.0018246041856125356,0.00016019709944832907,0.006344080834605055,-0.0001138140050607181,-0.0010752625932931902,-0.00016320641844070694
56,0,0.02405852101708574,-0.007865260296587085,0.008456357146645067,0.002894851392434701,0.023627131669854914,-0.006615507402196292,0.0051845766726930495,0.0014122701891382586,-0.023013139179496662,0.005966716972552376,0.0032906287172404015,0.0008262655800106393
58,4,-0.010086882347870406,-0.01999128668491786,-0.003889506573295052,0.0076130806247828395,-0.01004491656505856,-0.02169185194797762,-0.0022761709199220718,0.004898967733630245,0.009703152471362414,0.021997916980553773,-0.0013537348244747709,0.0031049585666333766
59,1,-0.009865006123787896,0.0037893745031224875,-0.0030619615612178614,-0.0023976413351142535,-0.009009015408382845,0.0075874331073635115,-0.00181203402529116,-0.0017525269276356913,0.00873111207295666,-0.007679193484585945,-0.0010861026415439025,-0.0010065579207156655
60,4,-0.0068644165801404625,-0.017911826687740776,-0.0031745651733883647,0.007719880503978643,-0.007836450115105068,-0.02113818149648676,-0.001960933789604978,0.005158841994396845,0.007108799362777427,0.019721485828946117,-0.0011497663103779347,0.003048365049237599
61,4,-0.009373189351820294,-0.012020273248034015,-0.0036077282208888924,0.0032351949661926036,-0.009880627427586686,-0.00843843770888421,-0.001976804922128332,0.001234834423037781,0.00901574189471617,0.00676096501889964,-0.001149166124448028,0.0005605815939494028
63,0,0.0166032774971202,-0.004810390063170236,0.0075020134692635855,0.0022903454515214978,0.016464782743470997,-0.004039289938329794,0.004717972035895506,0.0011485776734278467,-0.01684619058894353,0.003827278566549632,0.0030463673160547908,0.000673124438187495
64,4,-0.008636034048734061,-0.017368058805889576,-0.004051614902713488,0.007996784361441496,-0.008231143992386246,-0.018844681285518576,-0.002106252187372353,0.0048982620596283825,0.0077802458809481485,0.01879138800326554,-0.0012317081061654438,0.003024298776205016
67,1,-0.006123266174158959,0.003895795163291346,-0.0029981536035395403,-0.0028238166269163915,-0.006029722755722124,0.006427408419244068,-0.0017867077565375928,-0.0020816890225217777,0.00587094954242051,-0.006343879412508515,-0.0011032841404269229,-0.0012187287997492062
68,0,0.01832802066268599,-0.006212960151210214,0.00864554063320674,0.0030525803256002872,0.01924856309984859,-0.005550901137490343,0.0051034326784278735,0.0013973383707839833,-0.018512159360761914,0.004870198598216607,0.0031310350740275305,0.0007794835958249878
69,0,0.014487109672648468,-0.0030909706291107116,0.006163679216840032,0.001411801816738121,0.014975555753771954,-0.002503510819515429,0.0037239061152633123,0.0006244071776559182,-0.015007562250903765,0.0020998528419438815,0.0023284837375823204,0.0003307486946456345
70,1,-0.0060640481136093344,0.0068682144312598985,-0.0020713306472464965,-0.002793467325548459,-0.0060398338266724584,0.00786066391787961,-0.0014871771403367664,-0.0018764369180830085,0.005819148167591873,-0.007101405336144104,-0.0009242599835476701,-0.001098745283701105
72,1,-0.007684171890962692,0.0062770235787211045,-0.002722724289053731,-0.0029684491434312818,-0.007001534234556792,0.00825295224431935,-0.00169345779345937,-0.0020359963403239704,0.006833755161345548,-0.007804558829100294,-0.001019950237270894,-0.0011322364005272667
74,3,-0.0015446691363997682,0.01755154716448722,-0.0002990014677672424,-0.004250022138423501,-0.0019031080455704985,0.012807744948858571,-0.00026459265721006384,-0.002219936097732071,0.0019757396713390523,-0.012750217921564276,-0.00020396448388939944,-0.0014795155636336133
75,0,0.01649461508392715,-0.004116995300314424,0.006559819455995981,0.0016989625383514667,0.016999870311487912,-0.00336294898316518,0.00403727700439023,0.0007986834670763663,-0.017100440237451792,0.0028846279364064162,0.002468459618841252,0.0003750844180103312
76,2,-0.00280633062681831,0.007976743996112923,-0.0007416824322817248,-0.0027819832223275375,-0.00302087253536291,0.007997636085845257,-0.0006800511849711124,-0.0017607417517503134,0.003272992285305809,-0.008120798219297762,-0.0004532342384252115,-0.001090937430236547
77,1,-0.007510318917182506,0.0035807723687066636,-0.0030921838929536976,-0.0025579597177534876,-0.007491897141445154,0.0067400564339083965,-0.001840832977418949,-0.0018716205035571847,0.007438235542979679,-0.006958759840089906,-0.001119878082098099,-0.0011082729068046479
78,1,-0.006750378341746898,0.00420121639934313,-0.0027059671445062703,-0.0027945801919725785,-0.006484878225796423,0.006907035566246251,-0.0016530486885360054,-0.0018875566755263025,0.006290358529129437,-0.006850676102842989,-0.0009497546391260306,-0.001040467540530843
81,0,0.01651117219641067,-0.0036462920474791753,0.0063076614720801345,0.0015201729616857096,0.015451767221908339,-0.0027380139299919403,0.003815328456147295,0.0006900889230551261,-0.016020786793151207,0.0024493646354590212,0.0023657596960909495,0.0003418054696948696
82,2,0.002983468132449181,0.003977760420630316,0.0010974499262670202,-0.001654843823768931,0.0025126473816166166,0.004414565965899337,0.0006237867705694726,-0.0009454748571848999,-0.0020570031220750688,-0.004314627505133078,0.00028120061725808373,-0.0005899205875419787
86,3,-0.001555649551393074,0.013224793641824328,-0.00043675943262376315,-0.004163466373873209,-0.0017186720122757053,0.00899557220501915,-0.00034923114339372217,-0.00200183723589014,0.001799703698853888,-0.008713016360600878,-0.00027843606463438683,-0.0013011578118940588
88,0,0.020842168282058284,-0.006562053421608955,0.008321567530628769,0.00280534615194082,0.02336061371897891,-0.006401442619583581,0.005113174988794538,0.0013686024290983098,-0.024240260141914476,0.006179099329982111,0.0032433507565932593,0.0008001111033114819
89,4,-0.010560117772082687,-0.01946265187087575,-0.0043439906992081756,0.007767386313609334,-0.01144802833144846,-0.023111682346321338,-0.0023958045255947405,0.004880524277492658,0.011693003260254742,0.025229535305779337,-0.0014288096156907177,0.0031765937262760212
92,4,-0.010013660156948606,-0.01884770778355557,-0.0034256612291265667,0.00625285737136451,-0.010107166523294549,-0.020708861313787384,-0.0020869918958163515,0.004338130605859679,0.010223756495890714,0.02223944700186648,-0.0012533447646266276,0.0027828770225607215
95,0,0.018013302171490823,-0.0037377851067814647,0.006132396164337382,0.0014089014267867368,0.018567382341187027,-0.0032264600513659445,0.0038164760600613913,0.0006958682949989454,-0.018840442190594456,0.0027717609836312826,0.0023447283518957915,0.0003381094554525496
98,3,-0.00178052659232248,0.024446070383905377,-0.0002368884893186615,-0.004237892460721643,-0.0022779645768045485,0.01739489722922375,-0.00023971708073620353,-0.002241614457157525,0.0022730567520499807,-0.016793510555501948,-0.0001844801864137635,-0.0014830976110505856
99,1,-0.006330357279333797,0.0021539615920470045,-0.002712926223896909,-0.0019110985611689294,-0.006519530320798997,0.004881423240798225,-0.001579595505122838,-0.001375058003465841,0.006725148827458375,-0.005271497898567212,-0.0009755737569058879,-0.0008174871845968465
102,1,-0.008769707479218276,0.006821242757409504,-0.0029240897141569696,-0.002981389585031526,-0.008753167323089922,0.009902189743020044,-0.0017512782119441458,-0.0020180145841632332,0.008223037346918741,-0.009129437307693966,-0.0010345381550974635,-0.0011225790015051218
104,1,-0.007310544346877224,0.0050173611919540895,-0.002634479431456744,-0.002405453022642068,-0.00730214370770966,0.007214804483640316,-0.0015755002436489407,-0.0015080563512617211,0.007127729980076431,-0.006372119698297731,-0.0009465290419194071,-0.0008107126229895146
105,1,-0.007636486787691497,0.004401520214556111,-0.0030773992889242033,-0.0028596104154412876,-0.007653086956249494,0.007694727395734391,-0.0018497735696485014,-0.0020286977118862243,0.007553497367484752,-0.007710719035521884,-0.0011262019280824178,-0.0011786997664269213
107,3,-0.0004034849910650107,0.01469618272950811,0.00012193912961072768,-0.0040588928774986585,-0.00044429298006280353,0.01208433057706952,-3.379240633619629e-06,-0.002191329916930516,0.0005595143423514875,-0.012338234632363394,-4.227032249104872e-05,-0.001465824139641304
108,0,0.02294398536136066,-0.007913408119366793,0.00854443437518907,0.003032876361116695,0.022540357279602578,-0.006584871536805951,0.005115748925646171,0.0014229962775227651,-0.021565417609822366,0.0058246727133041964,0.0031812551120639983,0.0008204107720455552
109,2,-0.002259197432561744,0.001205646835711746,-0.0010047935526033569,-0.0005027308252737967,-0.0025883573761583743,0.0006838601114150943,-0.0007266544919848215,-0.00038436982142445116,0.0033800703835304416,-0.00025591286276141647,-0.0006043006219486955,-2.4974660574768634e-05
111,3,-0.0006321070496690802,0.011550182118306815,-0.0001477679214391325,-0.004333681708233111,-0.0008793827644777059,0.009036073943092943,-0.00015421254652889517,-0.002298075376763544,0.0009538037498600238,-0.009114342171157402,-0.00013481561789575294,-0.001544877454646656
112,1,-0.007317383360720683,0.00527029249031172,-0.0028517656070451603,-0.0021390826723694176,-0.007178111325515436,0.006460036449566878,-0.0016901260493808602,-0.0016430951820871102,0.007483432881266663,-0.006815467067761229,-0.0010174306653092508,-0.0009377828330212655
113,1,-0.006560779008979602,0.003214976023693112,-0.003072098840881617,-0.0027169409168305357,-0.006374679454322931,0.005980812664395926,-0.0018170390061416353,-0.0018964570254599075,0.006424037477201149,-0.006262341757289225,-0.0010865168978455703,-0.0010955359936645143
114,0,0.019936266571754745,-0.006768003812269974,0.008200545797187061,0.0028014719851248366,0.022916276004710245,-0.006574383045763466,0.005114516412318902,0.001426784164659867,-0.024274058274570534,0.00656400216318826,0.0032980812932743033,0.0008661720156553569
115,4,-0.011804573679139188,-0.02123700229907838,-0.004296192753870421,0.0075263892266452725,-0.011473973926066782,-0.022292293225960377,-0.002377585889577918,0.004634037734513292,0.01132596522713903,0.023297831079297254,-0.0013987535794479442,0.00296933734762076
117,2,-0.001016441433083901,0.005339081613614932,-0.0003834154978361087,-0.002264370441282781,-0.0014259265942368057,0.005312445178482815,-0.000368451461977637,-0.0014142426196502218,0.0017420988501641481,-0.005216971725017914,-0.000278690787386291,-0.000903197123009891
118,0,0.017239724678895795,-0.004925392514597395,0.0075610796179856445,0.0023555050011815635,0.01803038056365807,-0.004462224954964058,0.004661030373546445,0.001144115032802474,-0.018564721734757483,0.004174973362787623,0.0029169569394813075,0.0006333876966532204
119,0,0.02608821842843239,-0.007782822625246569,0.007504224892608365,0.002295713370454988,0.026331709897169934,-0.0065402111606436995,0.0047036008396955445,0.0011657227366126475,-0.02730620821264343,0.006349968233708894,0.0030278413885967545,0.000691343317419494
120,2,0.0008934852409566255,0.0044715325811810185,-5.8425536501242084e-05,-0.0024959280462403537,9.774004898201259e-05,0.005107169983643504,3.7755766563265535e-05,-0.0012895577871905812,0.0002833369797987295,-0.005083246702934154,-6.146171528685313e-05,-0.0008351723661066046
121,0,0.01770242891576112,-0.006011436815443927,0.0085575655733284,0.002996509599618327,0.018759259916451637,-0.005427795192268382,0.005291207231105035,0.0014873682715454129,-0.01944568338519173,0.005247290990419874,0.003396716266913751,0.0008858008988696286
122,2,-0.0013323273551122093,0.0054503493958258905,-0.00039204008610455954,-0.0023888882946492035,-0.0017681878733874213,0.00606390991316245,-0.00047150434852865166,-0.001487127498442394,0.0024420077983316503,-0.006093521446212082,-0.00040423987413953504,-0.0009000246098953488
124,1,-0.006607295914855649,0.00523898242375066,-0.002792584452744777,-0.0029626995812061852,-0.006125112030393389,0.0070886927488198114,-0.0017244547801502713,-0.0020917623615185972,0.005974365450474662,-0.006714368789640291,-0.0010327962822045558,-0.001139376608058134
127,4,-0.007174829019432982,-0.013581510460351446,-0.003744156907995665,0.006511163819627482,-0.007280398875788073,-0.014540417222947265,-0.0021231601863038983,0.004030433694007305,0.007100243393296572,0.014770059947331313,-0.0012275758622464366,0.0025111158256250748
128,1,-0.006876601306224835,0.00435569177346639,-0.0029339397347367705,-0.002578424579815461,-0.00669166644485844,0.0065287648210156386,-0.0017251594063081538,-0.0017900698211742426,0.006789032603088073,-0.006607754033555727,-0.0010390998046576451,-0.0010071052788995854
130,3,-0.001256885166114606,0.011913338968000262,-0.0003562878031937426,-0.004127431167372509,-0.0016073271268350446,0.009967914695462503,-0.0003004888058282109,-0.002187317612274164,0.0017662096755784948,-0.010290434296162974,-0.00022883928373359198,-0.0014663706741956104
131,4,-0.009248230715992348,-0.015742270974270205,-0.00422357713847497,0.006854850758437193,-0.009387774583941189,-0.017046540779728735,-0.0022994878292492034,0.004171362422342553,0.009263151160982003,0.017605395662937125,-0.0013628501792771683,0.002655291758299014
134,1,-0.005031038866007463,0.004480525639420562,-0.001967266794970029,-0.0018841361622413842,-0.004480846248505632,0.005292242209711362,-0.0013119389266139506,-0.0008261822699833063,0.0047569835805027225,-0.0022662258104036857,-0.0008095277460201872,-0.0002873783943110987
135,3,-0.0004495418731598952,0.013056520669055102,9.359601052906333e-05,-0.003831586173824217,-0.0004293371269614322,0.010306232346535518,-2.7184200118298884e-05,-0.002091396895076818,0.0006143075625468285,-0.010667139070828368,-5.8434217151261026e-05,-0.0013955537567486884
136,3,-0.0016941725900641766,0.014954118421809163,-0.000433568848239516,-0.004153951965363086,-0.0022666156789791655,0.012569806061161615,-0.0003443679344014006,-0.002147521762620109,0.0024064263814842523,-0.012803983986659592,-0.0002524106048441172,-0.0014459744657568804
139,4,-0.010414113738995728,-0.017072127825850412,-0.004032457665843031,0.006447653268379461,-0.009649287956050993,-0.016885638418900038,-0.0021693232308443943,0.003809350632291111,0.009136327429344004,0.016563350336235037,-0.0012937864810196372,0.0024224156883965726
142,4,-0.009369378606300582,-0.01656267235115097,-0.004071613748513958,0.0069271288348466305,-0.008710880757270988,-0.01617630931329778,-0.002286386722203444,0.0041874733955128,0.008381004557342725,0.016149375883476053,-0.001321239177442651,0.0025668673450529697
143,2,-0.0011943935305987793,0.0038542445626092627,-0.000370298095760558,-0.0017024873473862343,-0.0015033820235117626,0.0036766192271719903,-0.0004747978772851567,-0.0009991461653545645,0.0016886236339919425,-0.0031316844745280952,-0.0003249405285923589,-0.000451938399961155
149,3,-0.0008615067303610397,0.01444102750794495,-0.00017729430597183244,-0.004541745072361627,-0.0013721946715826894,0.012660470854954092,-0.00018173422073221603,-0.0023772780130612526,0.0014411594401522864,-0.013250184222531226,-0.00014987405387907225,-0.0016245615840494428
150,4,-0.008764710741323989,-0.008914781942958753,-0.003268384553898114,0.0025901969621300535,-0.0075380543371349725,-0.005924513425717589,-0.0018770775918633637,0.0009420646216190322,0.006942972638707702,0.003770219333149303,-0.0010831662296605263,0.00015182654130093204
152,1,-0.00660132594984982,0.005377468953187329,-0.0026456519590500856,-0.0030136341032812536,-0.006328235280199818,0.007595112305801197,-0.001652881210935625,-0.0020881038937811697,0.006542338073394467,-0.0077028049958423744,-0.0010386158596345826,-0.0012100694980933557
156,0,0.023459848395669385,-0.00784408613015647,0.00796502061582572,0.0026705112143568703,0.022799867504383745,-0.00638066863945301,0.004969552800962785,0.0013607651648463047,-0.02340086583731932,0.006171274777680084,0.003185688226321396,0.0008160640619291184
157,3,-0.0004037299414154904,0.01781190118918281,0.00016402682672420096,-0.0038345768416683714,-0.00034751417847215453,0.013668068074915777,1.5989212522335683e-05,-0.0020742549538347466,0.0005222689485663011,-0.013458919567325398,-2.8065630149381395e-05,-0.0013720427392404937
159,2,-0.000902202408631077,0.004162512513622942,-0.00024373382328480892,-0.0019030583635924613,-0.0010717495048904056,0.004304000756302681,-0.0002982259777185852,-0.001162584338210595,0.001531584675157358,-0.003946381984650845,-0.0002747507372956052,-0.0006185512502239112
161,2,-0.0011054561580748031,0.007589679264549046,-0.0003575858049368957,-0.003021323110854412,-0.001428890347345986,0.00702415264122307,-0.0003457296565858517,-0.0016762219080996533,0.0017218546192664611,-0.007160288409040966,-0.0002746859980838581,-0.0011125684660305336
163,4,-0.011035678444410588,-0.014189427429280033,-0.0036993327235050628,0.004035561608632324,-0.009847226720554464,-0.011198314884453857,-0.002101093567741018,0.002397309351637397,0.009152644284691399,0.010611288311419359,-0.0012542042681216476,0.0016267249377979675
164,4,-0.010746325376556778,-0.023187104181080054,-0.003757438629319249,0.008092468982404727,-0.01025155739872566,-0.02461682621856016,-0.0022121152566220567,0.00530204705772101,0.009797164652649877,0.024570978020115996,-0.001318839208071305,0.003279133091414616
166,4,-0.012775446077787491,-0.021496211578655066,-0.003998191149874567,0.00654769065543843,-0.012277602982950038,-0.02225837968314168,-0.0022377948793449727,0.00403693179665126,0.011844343965932957,0.0221478645019233,-0.001315648887362736,0.002488869368061811
169,0,0.014903933877566543,-0.0026662801808950694,0.0057020420089140735,0.0010524180381030542,0.01603910671827766,-0.002192215148177802,0.0035384357634318277,0.0005384167238467491,-0.016138898442678906,0.001615779653508167,0.0020934661946544293,0.00019429494916367918
171,2,-0.0009014643625807868,0.005595395677327785,-0.00022863383537997852,-0.0023852477023428467,-0.0012188646250988642,0.005257577227590984,-0.00031037374286035306,-0.0012688246093977569,0.0016173930793350322,-0.0049575317847802575,-0.000246494889575365,-0.0007025850503941854
174,1,-0.007066201547829875,0.004046908400888006,-0.0029055595133320694,-0.0024619548568876816,-0.006893703865277328,0.006584733203346784,-0.0017231244326997275,-0.0017818887832974127,0.006866188742132705,-0.006435864266218717,-0.0010349172529577105,-0.0009721164090163774
177,1,-0.006782653235616234,0.003341348647053112,-0.003046876439195347,-0.00261836309728428,-0.006536979042954379,0.00600948610128717,-0.0018123837862118312,-0.001854811124729982,0.006565850080802736,-0.006060308644969336,-0.0010854337832533522,-0.0010436541244806664
178,2,0.0051598621160037425,0.001152648249857383,0.004370493138528042,0.00039836678792512487,0.00910120547458428,-0.0004518838222671531,0.0025712036406775798,0.0004409556335070249,-0.008716729913956582,0.0009581987862787532,0.0016185890527479513,0.00027000115410734783
179,3,-0.000543573509795803,0.010988975756807386,-5.043756955191911e-05,-0.0038707276088598133,-0.0006547262509412539,0.008866704472188762,-7.844532677309601e-05,-0.0020624608837463768,0.0007621810526398827,-0.009093633946657104,-8.620848944490603e-05,-0.0014164678932935876
180,2,-0.004195395855325027,0.005509973253445163,-0.0016357846930690565,-0.0024974084617697214,-0.004620394957686492,0.006952628388562872,-0.0010332220348250338,-0.001596644331468869,0.005026993779743207,-0.007064217726890609,-0.0007001875889114496,-0.000954771500749545
181,3,-0.0015080664321725278,0.00825062984544242,-6.941683627462103e-05,-0.002814838030307886,-0.000977596193711489,0.006236820374054083,-0.00011327733434024092,-0.0014774852552024273,0.0010311025461197008,-0.0060994373111307384,-0.00013704337543789678,-0.0010198004360911083
184,1,-0.006827069839935937,0.0048666350611882335,-0.0028290259459519142,-0.0026354194162743166,-0.007073456583472575,0.007230659736812329,-0.0016903822308275763,-0.00171312938114725,0.007021486700226642,-0.006833302297656078,-0.0010041405373153738,-0.0009562159709705067
187,2,-0.001242673822753203,0.005508030868976422,-0.0004139952765282629,-0.002522445847044768,-0.0015132933118417078,0.005420748895890155,-0.00044520434111001446,-0.0015406166218709329,0.0018271486642644937,-0.005693431023326565,-0.0003142027176006501,-0.0010109312470325596
189,2,-0.0015231016988294186,0.0037854413913918686,-0.0005329169036647115,-0.0017482980218629486,-0.0016109843235468206,0.0039044600976443082,-0.00044624337395178894,-0.0011290251126254557,0.001618332930822617,-0.0034860637363869386,-0.00022860764062806633,-0.0005346676099460106
190,2,-0.0017963311519715584,0.004434183283940776,-0.0007452762930335254,-0.002161982337837883,-0.0024677045885858977,0.004713161667233085,-0.0007264083162928955,-0.0014499966171938803,0.0028781835062031,-0.0048336143820123445,-0.0005351626348597212,-0.0008963997830654533
192,0,0.01619235666526235,-0.004022538746612805,0.006618916600279061,0.0017678061554932591,0.01641899669092201,-0.0034540582278064706,0.0042516902832375955,0.0009305254231317324,-0.016961122779792732,0.0032354890339814273,0.0027265811596672795,0.0005368435683894722
194,4,-0.00897482355796455,-0.01829157382042393,-0.0037696904113997064,0.0076176729256133766,-0.010100632038674416,-0.02253002703523934,-0.002220332898602206,0.00493788413757247,0.009916091220976933,0.023160897374255588,-0.0013335548993253215,0.0031298536616077583
198,3,-0.001132791759179885,0.011618685974992032,-0.0003278972814044375,-0.0043129551628899475,-0.0013127089603367067,0.008652600527449284,-0.00030254709753320337,-0.002132125073314825,0.001542508144991907,-0.00900221960052753,-0.0002468767344651541,-0.001430200251431675
199,2,-0.0006977773987499726,0.003761706254923674,6.148342430485999e-05,-0.0014624618727385463,-0.0007354802632360204,0.0033276761646953918,-0.00019780551771899754,-0.0007392106836181866,0.0013632171279584077,-0.002448429504146157,-0.0002469883050129436,-0.0002990679339651135
